Title,source,source link,link,link date
AFCEC spreads holiday cheer to local children,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1401942/afcec-spreads-holiday-cheer-to-local-children/,2021-01-29 14:10
374 CES Promoting Interoperability,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1399788/374-ces-promoting-interoperability/,2021-01-29 14:10
"Maintainers, firefighters capitalize on training day",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1399784/maintainers-firefighters-capitalize-on-training-day/,2021-01-29 14:10
EOD Airmen train for current operations,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1399775/eod-airmen-train-for-current-operations/,2021-01-29 14:10
The 2017 Combined Federal Campaign still needs people to ‘Show Some Love’,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1395358/the-2017-combined-federal-campaign-still-needs-people-to-show-some-love/,2021-01-29 14:10
Go green for the holidays,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1395362/go-green-for-the-holidays/,2021-01-29 14:10
Unauthorized dumping could result in hefty fines,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1395355/unauthorized-dumping-could-result-in-hefty-fines/,2021-01-29 14:10
Ribbon-cutting celebrates opening of Pacific Regional Training Center,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1395343/ribbon-cutting-celebrates-opening-of-pacific-regional-training-center/,2021-01-29 14:10
Air Force Marathon to feature MQ-9 Reaper,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1393110/air-force-marathon-to-feature-mq-9-reaper/,2021-01-29 14:10
Overcoming Alaskan-sized challenges to provide energy assurance,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1380767/overcoming-alaskan-sized-challenges-to-provide-energy-assurance/,2021-01-29 14:10
AFCEC reaches another milestone in cleanup efforts at former McClellan AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1369669/afcec-reaches-another-milestone-in-cleanup-efforts-at-former-mcclellan-afb/,2021-01-29 14:10
"Air Force, Airway Heights strike water agreement",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1367923/air-force-airway-heights-strike-water-agreement/,2021-01-29 14:10
CE completes work without grounding Rocket Lab operations,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1369608/ce-completes-work-without-grounding-rocket-lab-operations/,2021-01-29 14:10
Energy savings a priority for Ogden ALC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1355580/energy-savings-a-priority-for-ogden-alc/,2021-01-29 14:10
"AFCEC achieves major milestone, transfers parcel of former base for public airport use",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1351091/afcec-achieves-major-milestone-transfers-parcel-of-former-base-for-public-airpo/,2021-01-29 14:10
"AFCEC uses off the shelf technology to deliver faster, better and cheaper solutions",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1345741/afcec-uses-off-the-shelf-technology-to-deliver-faster-better-and-cheaper-soluti/,2021-01-29 14:10
"Fire chief shares personal story of trauma, perseverance",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1345275/fire-chief-shares-personal-story-of-trauma-perseverance/,2021-01-29 14:10
"Beale partners with local agencies, California Fire Protection to fight wildfires",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1345266/beale-partners-with-local-agencies-california-fire-protection-to-fight-wildfires/,2021-01-29 14:10
"AFCEC helps students, “Be Ready”, to prepare them for disasters",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1341215/afcec-helps-students-be-ready-to-prepare-them-for-disasters/,2021-01-29 14:10
"Rock fire captain reflects on past, present and future",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1340575/rock-fire-captain-reflects-on-past-present-and-future/,2021-01-29 14:10
Microgrids: breaking down the buzzword,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1338586/microgrids-breaking-down-the-buzzword/,2021-01-29 14:10
Air Force engineer specialty career fields get an upgrade,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1336884/air-force-engineer-specialty-career-fields-get-an-upgrade/,2021-01-29 14:10
ERCIP – a tool in the energy assurance toolbox,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1334981/ercip-a-tool-in-the-energy-assurance-toolbox/,2021-01-29 14:10
‘Mr. Disaster Preparedness’ wins top DOD award,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1337018/mr-disaster-preparedness-wins-top-dod-award/,2021-01-29 14:10
2017 Robot Rodeo wrangles advanced EOD technology,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1324398/2017-robot-rodeo-wrangles-advanced-eod-technology/,2021-01-29 14:10
Civil engineers implement cybersecurity for Air Force infrastructure,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1319284/civil-engineers-implement-cybersecurity-for-air-force-infrastructure/,2021-01-29 14:10
"Civil engineers make critical runway repairs, keep missions moving",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1337020/civil-engineers-make-critical-runway-repairs-keep-missions-moving/,2021-01-29 14:10
"Dobbins flies cargo, personnel to Florida",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1337022/dobbins-flies-cargo-personnel-to-florida/,2021-01-29 14:10
"AFCEC, Grissom Airmen supply Hurricane Irma relief",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1307729/afcec-grissom-airmen-supply-hurricane-irma-relief/,2021-01-29 14:10
"386 HVAC technicians beat the heat, keep cool under pressure",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1337029/386-hvac-technicians-beat-the-heat-keep-cool-under-pressure/,2021-01-29 14:10
Royal Canadian Air Force visits AFCEC to learn more about Aircraft Arresting Systems,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1297019/royal-canadian-air-force-visits-afcec-to-learn-more-about-aircraft-arresting-sy/,2021-01-29 14:10
"Dobbins hosts EOD teams from around the world, tests new technology",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1297803/dobbins-hosts-eod-teams-from-around-the-world-tests-new-technology/,2021-01-29 14:10
2017 FEMP award winners recognized at Energy Exchange,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1293896/2017-femp-award-winners-recognized-at-energy-exchange/,2021-01-29 14:10
"Living on-base or off, Air Force highly recommends renters insurance",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1294040/living-on-base-or-off-air-force-highly-recommends-renters-insurance/,2021-01-29 14:10
"Energy professionals exchange ideas, information at annual event",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1288814/energy-professionals-exchange-ideas-information-at-annual-event/,2021-01-29 14:10
"New fire crew trains for response, builds team skills",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1278183/new-fire-crew-trains-for-response-builds-team-skills/,2021-01-29 14:10
‘Dirt Boyz’ create rubble,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1278187/dirt-boyz-create-rubble/,2021-01-29 14:10
Civil Engineer Squadron finishes construction rotation at Crow Reservation,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1278185/civil-engineer-squadron-finishes-construction-rotation-at-crow-reservation/,2021-01-29 14:10
"Welcome to the RAB: Oscoda community reps attend orientation, site tour",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1268930/welcome-to-the-rab-oscoda-community-reps-attend-orientation-site-tour/,2021-01-29 14:10
"AF National Museum building earns environmental, energy award",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1268747/af-national-museum-building-earns-environmental-energy-award/,2021-01-29 14:10
Fixing our pest problem,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1268749/fixing-our-pest-problem/,2021-01-29 14:10
Airmen from 152nd Civil Engineer Squadron help build homes for non-profit organization,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1268742/airmen-from-152nd-civil-engineer-squadron-help-build-homes-for-non-profit-organ/,2021-01-29 14:10
Air Force civilian selected for 2017 USAF Portraits in Courage,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1267061/air-force-civilian-selected-for-2017-usaf-portraits-in-courage/,2021-01-29 14:10
819th RED HORSE exercises deployment capabilities,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1265680/819th-red-horse-exercises-deployment-capabilities/,2021-01-29 14:10
The ANG finds a new partner for improving energy efficiency… AFCEC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1263751/the-ang-finds-a-new-partner-for-improving-energy-efficiency-afcec/,2021-01-29 14:10
AEMR is now AEMRR - 2017 Annual Energy Management and Resilience Report,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1263629/aemr-is-now-aemrr-2017-annual-energy-management-and-resilience-report/,2021-01-29 14:10
Ramstein Airmen develop new training method with AFCEC validation,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1263464/ramstein-airmen-develop-new-training-method-with-afcec-validation/,2021-01-29 14:10
Yellowknife Deployment For Training sharpens Oregon Civil Engineers skills,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1265685/yellowknife-deployment-for-training-sharpens-oregon-civil-engineers-skills/,2021-01-29 14:10
Planning and programming summit focuses on “shared way forward”,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1261726/planning-and-programming-summit-focuses-on-shared-way-forward/,2021-01-29 14:10
New ESPC playbook now live,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1261118/new-espc-playbook-now-live/,2021-01-29 14:10
A day in the life: Pest Management Journeyman,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1261722/a-day-in-the-life-pest-management-journeyman/,2021-01-29 14:10
AF appoints Wurtsmith RAB members,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1259211/af-appoints-wurtsmith-rab-members/,2021-01-29 14:10
AFCEC support sections empower Air Force mission,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1258571/afcec-support-sections-empower-air-force-mission/,2021-01-29 14:10
Air Force continues attack on PFOS/PFOA issues at Pease,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1255851/air-force-continues-attack-on-pfospfoa-issues-at-pease/,2021-01-29 14:10
AFCEC to host Air Force Encroachment Management Symposium,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1254433/afcec-to-host-air-force-encroachment-management-symposium/,2021-01-29 14:10
Air Force reduces planned munitions tests at PMRF,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1253154/air-force-reduces-planned-munitions-tests-at-pmrf/,2021-01-29 14:10
